consumer_id,ae264e3637204a6fb9bb56bc8210ddfd_type_sensitivity,4d5c57ea9a6940dd891ad53e9dbe8da0_type_sensitivity,9b98b8c7a33c4b65b9aebfe6a799e6d9_type_sensitivity,0b1e1539f2cc45b7b9fa7c272da2e1d7_type_sensitivity,2298d6c36e964ae4a3e7e9706d1fb8c2_type_sensitivity,fafdcd668e3743c1bb461111dcafc2a4_type_sensitivity,f19421c1d4aa40978ebb69ca19b0e20d_type_sensitivity,2906b810c7d4411798c6938adc9daaa5_type_sensitivity
770bcac8d5d343f28dcb598905b08a06,-0.23679999999999998,0.0,1.0949714285714287,-0.11839999999999999,-0.33828571428571425,0.3288999999999999,-0.47359999999999997,-0.23679999999999998
770df32893694100afc703ea9c9df401,-0.040400000000000005,-0.040400000000000005,-0.08080000000000001,0.08635,-0.05771428571428572,-0.040400000000000005,0.742,-0.040400000000000005
7713b9dfc90f4570a6eab57cf64191b9,0.11517142857142856,-0.038400000000000004,-0.07680000000000001,-0.019200000000000002,4.081632653061115e-05,0.06110000000000001,-0.07680000000000001,-0.038400000000000004
7718656997f3453db0f5aeca9cd35240,0.0,0.0,0.614,0.0,0.0,0.0,0.0,0.0
7718d57d46044f1d911d6bd4f73dc533,0.0,0.0,0.0,0.0,0.0,0.0,0.2364,0.0
77192c9efc644e21a1f9a12b7e3847cc,0.0,0.0,0.39971428571428574,0.0,0.0,0.0,0.0,0.2435714285714286
7719c053fd5d4947b57494f041cdb1df,0.0,0.0,0.36057142857142854,0.0,0.0,0.0,1.9375999999999998,1.1057142857142859
771cd819d2b04bf9943ba632b97c7239,-0.7804,-0.7804,-1.5608,-0.3902,0.2135102040816324,-0.38359999999999994,-1.5608,0.08193333333333337
771f341037bb41e49d1ce4ed096b3488,0.11657142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77285ad5e23b4777929521ff377719d0,0.0,0.0,0.0,0.0,0.31928571428571434,0.0,0.0,0.0
7729cff13e7e48689ca9333265497ff1,-0.725,-0.725,1.082,-0.3625,-1.0357142857142858,-0.725,-1.45,-0.725
772e849945e24482b88b25800fa17f55,-0.3654,0.09889999999999999,-0.7308,-0.1827,-0.522,-0.1089,-0.7308,-0.038828571428571435
77319fb963f74b25832afcd269a8735a,-0.2864,-0.2864,-0.5728,-0.06677142857142856,-0.11689795918367343,0.31478518518518517,-0.5728,-0.2864
77320a68605841169979f8b497ba0ca1,2.497142857142857,0.0,0.0,0.0,0.0,0.9035,0.0,0.0
773305e8c17e45558a5e03c86826b116,-0.3048,-0.3048,-0.6096,-0.1524,-0.43542857142857144,-0.3048,0.6119999999999999,-0.3048
7734c710b32945208a8a32109912fb46,-1.2916,-0.9432,-2.5832,0.0456500000000001,-1.8451428571428572,-1.2916,-2.5832,-1.2916
7737b85f7f5e4b2c8b7d9003015c73d4,-2.2362,0.0,-4.4724,-1.1181,-3.194571428571429,-1.3252000000000002,-2.4200000000000004,-2.2362
77388a70eaf14433b4efc5d01fa947bf,0.13019999999999995,-0.2998,-0.5996,-0.1499,0.1641632653061225,0.07249999999999997,-0.10080000000000008,-0.2998
773b9b57713f470fbfe74ab32a41a945,0.0,0.0,0.0,0.0,0.49204081632653063,6.864700000000001,0.0,0.0
773bec02e0ce497ca404dff3e236c9f7,-0.248,-0.248,-0.14171428571428568,-0.124,-0.35428571428571426,-0.248,-0.496,-0.248
773f79d725d040deae4782ec3d2efda8,-0.31379999999999997,-0.31379999999999997,-0.6275999999999999,-0.15689999999999998,0.14967346938775514,-0.31379999999999997,1.1355999999999997,0.6241999999999999
7740653a3e084590871a522555c19ae5,-1.4046,-0.020700000000000253,-2.8092,-0.7023,-2.0065714285714287,-0.4113000000000001,0.0,-1.4046
7742d6d657ae456390edceea069a5244,-0.19062857142857137,-0.6672,-1.3344,-0.3336,-0.9531428571428571,0.06373750000000004,-0.5692,-0.6672
77433277a3e7435aa5dabac8168a3d44,0.0,0.07060000000000001,0.0,0.0,0.0,0.0,0.0,0.0
774527ea5eb640e89704e3a350966558,-0.9722,0.15700000000000003,-1.9444,-0.4861,-1.3888571428571428,-0.9722,-1.9444,-0.9722
774850c7a7054920b8ad02fd25ff5ee0,-0.5660000000000001,-0.5660000000000001,-1.1320000000000001,-0.28300000000000003,-0.8085714285714286,-0.5660000000000001,0.08719999999999999,0.013142857142857078
774c3d38d56d4748a52ce49801ae876b,0.1454285714285714,0.0,0.5076666666666667,0.14815,0.0,0.0,0.0,0.0
774d4dd8316449afb52b3121f296aec6,-0.49319999999999997,-0.49319999999999997,0.5913142857142859,-0.24659999999999999,-0.36064285714285704,-0.49319999999999997,-0.9863999999999999,-0.49319999999999997
774d6223fea8418a92c5742a4f55b7a9,-0.2472,-0.2472,-0.4944,0.3593375000000001,-0.35314285714285715,-0.2472,1.1372,-0.2472
7755e54d9154452dadfa55e74f9bbaae,-0.0026000000000000003,0.0698,-0.005200000000000001,-0.0013000000000000002,-0.0037142857142857147,-0.0026000000000000003,-0.005200000000000001,-0.0026000000000000003
7763d39cfc854962be19b6969cc01f16,-0.4324,-0.4324,-0.8648,-0.2162,-0.6177142857142857,-0.4324,2.8864,-0.4324
776776cd1717444c89dc11101ae4a21f,0.0,0.0,0.0,0.0,0.0,0.0,0.33799999999999997,0.0
776f4d3d73e44a2cb6be31ac6940ff51,0.023171428571428575,-0.1404,-0.2808,-0.0702,0.14759183673469392,-0.1404,-0.2808,-0.1404
7774e6b6c61f4691bbe22622ebfe2679,-0.3208,-0.3208,-0.6416,-0.1604,-0.45828571428571424,-0.3208,0.3771999999999999,-0.3208
7775200e6d2e45a6b99b5c3530264669,-0.6672,0.7976000000000002,-1.3344,-0.3336,-0.9531428571428571,-0.6672,0.12200000000000025,-0.6672
77757e0333ce4cdaae519df31d3aed3a,-0.138,-0.138,0.46799999999999997,-0.069,0.4397959183673469,-0.138,-0.276,-0.138
77761cb48d174951b3fbab5f9053f3a1,0.3049428571428571,-0.0802,-0.1604,-0.0401,-0.11457142857142856,-0.0802,-0.1604,-0.0802
77789c5386674540b7ba942cdb099467,-1.1564,-1.1564,-2.3128,-0.5782,-1.652,-1.1564,-2.3128,-0.6234
7778fe787e7240cd8684ca67ca72eeba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
777a1d8f93bb4884829eead23fd6fb53,-0.8064,-0.8064,-1.6128,-0.0362714285714286,-0.3681224489795919,-0.8064,-1.6128,-0.8064
7781f37512cc47e5af0287084f857b56,-0.21399999999999997,-0.21399999999999997,-0.42799999999999994,-0.10699999999999998,0.4116483516483517,-0.21399999999999997,-0.42799999999999994,-0.21399999999999997
7783eafc2596499abe578b5c6032a785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7784652beb5d4a26955c561b63f3099b,-0.056571428571428585,-0.46699999999999997,-0.9339999999999999,-0.23349999999999999,0.32857142857142857,0.7362500000000001,0.0,-0.46699999999999997
7789a7e2176645daa6f78382698cc587,-0.3454,-0.2328444444444444,-0.6908,-0.1727,-0.4934285714285714,-0.3454,-0.6908,-0.3454
7789e842ce3842b981e853caf9368d06,-1.7857999999999996,-0.3426999999999996,-2.2627428571428565,-0.8928999999999998,-2.5511428571428567,-1.7857999999999996,-3.571599999999999,-1.7857999999999996
77927096ab4144fa930b4cadd4773cc2,-0.05900000000000001,0.09559999999999999,-0.11800000000000002,-0.029500000000000005,-0.0842857142857143,-0.05900000000000001,0.07879999999999998,-0.05900000000000001
77961f4298bd4340a3988bde6754d19d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7797083d5f114bdda43638d1ee927624,0.11171428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77988077b7d14c7c94981ca77929756c,-0.6039142857142856,-0.8482,-1.6964,-0.4241,-1.2117142857142855,-0.8482,0.0,-0.8482
7798d98a070845328d838312b65ba846,0.0,0.0,0.0,0.0,0.0,0.0,0.16724999999999998,0.0
7798e0c17e124ecda35b1530d4761145,0.0,0.0,0.0,0.0,0.0,0.0737,0.0,0.0
779e672dfddc4efa9c9430eda8e1a89b,-0.20200000000000004,-0.0004000000000000892,-0.4040000000000001,-0.10100000000000002,-0.28857142857142865,-0.20200000000000004,0.0807999999999998,-0.20200000000000004
77a05cdcda3e431eba0cbf280450ff17,-0.4394,-0.4394,-0.25108571428571436,-0.2197,-0.6277142857142858,1.4282666666666666,-0.8788,-0.4394
77a9cdd365284c90bf828a2b86e9ba95,-0.0412,0.21400000000000002,0.1326,-0.0206,0.21134693877551022,-0.0412,-0.0824,-0.0412
77b27d5f09db42cf9c844ab58d132e85,0.25607142857142856,0.0,0.0,0.0,0.8691836734693877,0.16283333333333333,0.0,0.0
77bbb4f6faf4499e8652e7879c0f314c,-0.728,-0.728,-1.456,-0.364,-1.0399999999999998,-0.728,0.8408000000000001,-0.728
77bd92cabd144697906127ad2327e697,0.0,0.055200000000000006,0.0,0.0,0.0,0.0,0.0,0.0
77c24ffc80f94a088aa031324fd7e11a,0.05500000000000001,0.0,0.0,0.0,0.0,0.0,0.1412,0.0
77c449768ead487b963f3c4171f2ad86,-0.063,-0.063,-0.126,-0.0315,-0.09,-0.063,-0.126,-0.063
77caa79f70754278b0b1fdd68e7796b9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77cc94689f2f4312b79321f415da78f4,-0.025228571428571427,-0.04405,-0.1236,-0.0309,-0.08828571428571429,-0.0618,-0.1236,-0.0618
77cce09afacf466c84681f7cca06cf07,0.06085714285714285,-0.16699999999999998,-0.33399999999999996,0.02037500000000001,-0.02897959183673466,-0.04259999999999997,-0.33399999999999996,-0.0707142857142857
77cd4ac72569483c915e8bcbacbd3e1e,-0.009028571428571431,-0.09449473684210527,-0.2532,-0.0633,-0.18085714285714286,-0.1266,-0.2532,-0.1266
77d39ccc06104bb79334b39f3b230b3c,-0.22605714285714282,-0.06139999999999997,-0.47639999999999993,-0.11909999999999998,-0.2574285714285714,-0.23819999999999997,-0.47639999999999993,-0.23819999999999997
77d4d551006948a0986b31dcdb302a14,0.07325714285714285,-0.0126,-0.0252,-0.0063,-0.018,-0.0126,-0.0252,-0.0126
77dfca1b5bc9475892771001cff49869,-0.1076,-0.028800000000000003,-0.2152,-0.0538,-0.15371428571428572,-0.1076,-0.2152,-0.1076
77e2665e47184ad79d1705fe09f15730,-0.335,-0.335,-0.67,-0.1675,1.094047619047619,1.1579,0.7504000000000002,-0.335
77e305a254014a9a9f03a9f61c80ff03,0.08391428571428569,-0.9528000000000001,-1.9056000000000002,-0.47640000000000005,-1.3611428571428572,-0.25265714285714297,-1.9056000000000002,-0.9528000000000001
77e3d01c729d46d5b35ec8f7d74e7c42,-0.1429142857142857,-1.4782,-2.9564,-0.7391,-1.5505714285714285,-1.4782,-2.9564,-0.6176
77e4e977834d4eb1ba2a5755731dcf83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77e591b6c9244f4e9eee93d69531033f,-0.23359999999999997,-0.23359999999999997,-0.06894999999999998,-0.11679999999999999,-0.3337142857142857,-0.06949999999999998,-0.46719999999999995,-0.23359999999999997
77ee9531c0934d6f9f1bf7e10f02a5f7,-0.2664,0.018599999999999995,-0.12622857142857144,-0.1332,-0.3805714285714286,-0.2664,0.025600000000000022,-0.2664
77efdc54d1c84eb382a3bb1b87322b0e,-0.004685714285714286,-0.0164,-0.0328,-0.0082,0.04840816326530612,-0.0164,-0.0328,-0.0164
77fa13a472824e33aaeb9aaeb2c23408,0.0,0.0332,0.0,0.0,0.13357142857142856,0.0,0.29653333333333337,0.0
77fd8a09cbeb4dbaba14115a53f2bfd1,-0.5025999999999999,-0.5025999999999999,-1.0051999999999999,-0.25129999999999997,-0.6518095238095238,-0.1287052631578947,-0.6639999999999999,-0.5025999999999999
77fddc4c2ed4441197473f9fd32346ac,-0.7084,-0.7084,-1.4168,-0.1771,-1.012,-0.7084,-1.4168,-0.7084
77fef96c3b8a4a89a43c4127b9b23adf,-0.7731999999999999,-0.7731999999999999,-1.5463999999999998,-0.0434333333333333,-0.43906122448979584,-0.2874999999999999,-0.3745999999999999,0.3768000000000001
78027d93ad9c4bb4bd3f314f13bdc493,-0.02339999999999991,-0.5753999999999999,-1.1507999999999998,-0.28769999999999996,1.0128979591836735,-0.5753999999999999,-1.1507999999999998,-0.5753999999999999
780896df71d247de8ab23edd1201d34d,-0.11039999999999998,0.0,0.8154857142857141,-0.05519999999999999,-0.1577142857142857,-0.11039999999999998,-0.22079999999999997,-0.11039999999999998
780b53dde0774138b7feb0506f0bc84d,-0.9460000000000001,-0.8058000000000002,-1.8920000000000001,1.63005,-1.3514285714285716,-0.9460000000000001,-1.8920000000000001,-0.9460000000000001
78166a12fb3f42aaac271b75fc2361e0,0.06802857142857142,-0.004399999999999999,-0.008799999999999999,0.011000000000000001,-0.006285714285714285,-0.004399999999999999,-0.008799999999999999,0.0801
78194eee53f94df98cb8c18faf392029,0.005599999999999994,0.0,-0.14279999999999998,-0.035699999999999996,-0.102,-0.07139999999999999,-0.14279999999999998,-0.07139999999999999
78263466042f4dfa91bd390107158277,0.07933333333333333,-0.087,-0.174,-0.0435,-0.12428571428571426,-0.087,-0.14719999999999997,-0.087
782e48b0e782467eacad949132f74525,-1.0002,-1.0002,-2.0004,-0.5001,-1.428857142857143,-0.12882500000000013,-2.0004,-1.0002
7833bbd264454be68861e014745a8982,0.0,0.0,0.0,0.0,0.0,0.019999999999999997,0.0,0.0
78364f0145d342c2bd44a169cfb9c332,-0.11560000000000001,0.5248000000000002,-0.23120000000000002,-0.057800000000000004,-0.16514285714285717,-0.11560000000000001,-0.23120000000000002,-0.11560000000000001
783ae371fbc84e9185cce5b0d347509b,-0.0636,-0.0636,-0.036057142857142864,-0.0318,-0.019020408163265303,0.2732,0.0,-0.0636
783da01b03104fa1ba526d683dd63d7f,-0.33510000000000006,-0.1758,-0.8492000000000001,-0.21230000000000002,-0.6065714285714287,-0.42460000000000003,0.18599999999999994,-0.24302857142857145
783ff751a56c454ba0b2777a4f4e8c4f,-1.301,-1.301,-2.602,-0.6505,-1.8585714285714285,-0.4586,-2.602,-1.301
784bc75af56e403e9030470bd9c49fcf,-0.042,-0.011777777777777786,0.013714285714285701,-0.021,-0.060000000000000005,-0.042,-0.084,-0.042
784ccc2dee1b41c2b19f3c85bb9cf634,0.10314285714285713,0.0,0.02485714285714286,0.0,0.0,0.03666666666666667,0.0,0.0
78506ec87c8a40eea0520907e21d7cb5,0.9954571428571428,-0.19739999999999996,-0.39479999999999993,-0.09869999999999998,-0.282,0.5780444444444444,0.8924,-0.19739999999999996
785231f27bc642aaba43022e1dcdd72b,-1.0193999999999999,-0.4105999999999999,-2.0387999999999997,-0.5096999999999999,-1.4562857142857142,-1.0193999999999999,-2.0387999999999997,-1.0193999999999999
7866c9c9dc284d36899b0839a70ced6c,-0.9506,-0.9506,-0.2543428571428571,-0.4753,-1.358,-0.6686,-0.31745,-0.9506
78787ca4fcff43b99e908dd217de8562,-0.0504,-0.0504,-0.1008,-0.0252,-0.072,0.30115555555555557,-0.1008,-0.0504
787aa7b9aba44503b587ad158bd80627,-1.1432,-1.1432,-2.2864,-0.3541,-1.6331428571428572,-1.1432,-1.1432,-1.1432
787c1f76fcbb417394f951c87dc4c3d9,-0.1268,0.15519999999999998,-0.2536,-0.0634,-0.18114285714285713,0.16210000000000002,-0.2536,-0.1268
787d7fac9488408b99bc4be662ae2655,-0.29660000000000003,-0.29660000000000003,-0.5932000000000001,0.22855000000000003,1.688326530612245,-0.29660000000000003,0.6299999999999999,-0.29660000000000003
787e30f168fb4f1f811c352fd041b590,0.0,0.055600000000000004,0.0,0.0,0.0,0.0,0.0,0.0
7882ad2a6cd44b6796c4e6eaffc40eb4,-0.08499999999999999,-0.08499999999999999,-0.04742857142857142,-0.042499999999999996,0.18448979591836734,-0.08499999999999999,-0.05699999999999998,-0.08499999999999999
788db6a5814247e38bac0a3c0c56ec96,-0.16640000000000002,0.835822222222222,-0.33280000000000004,-0.08320000000000001,-0.16247619047619047,-0.16640000000000002,-0.33280000000000004,-0.019828571428571463
7895d80887054803a8d035d48552cb87,-0.9141999999999999,-0.9141999999999999,-0.5787333333333331,-0.15,-0.37314285714285705,-0.9141999999999999,-1.8283999999999998,-0.9141999999999999
78afa995795e4d85b5d9ceeca43f5fef,0.2111142857142858,-0.47859999999999997,0.11908571428571442,-0.23929999999999998,-0.6837142857142856,-0.47859999999999997,-0.9571999999999999,-0.47859999999999997
78b9c23c475d4b84bf771557f356acae,-0.7647999999999999,0.4537999999999999,-1.5295999999999998,-0.38239999999999996,-0.31216326530612243,-0.1412285714285712,-0.39319999999999966,0.036628571428571545
78bb7e19ab9b42b09d3744089d2b6a32,-0.0426,-0.0596,-0.1192,-0.0298,-0.08514285714285715,-0.0596,0.0,-0.0596
78bdca4288884249b71accd31a69b9d3,-0.10600000000000001,-0.10600000000000001,-0.21200000000000002,-0.053000000000000005,-0.08835164835164835,-0.10600000000000001,-0.010000000000000009,-0.10600000000000001
78c2d93381464a3f9032eb9a643e25fe,-0.014000000000000002,-0.014000000000000002,-0.028000000000000004,-0.007000000000000001,0.10298701298701299,0.015750000000000004,0.5252,-0.014000000000000002
78c4b77f63c448019948da62d44b6390,-1.3189999999999997,-1.3189999999999997,-2.6379999999999995,-0.6594999999999999,-1.884285714285714,-1.3189999999999997,0.11380000000000053,-1.3189999999999997
78c5db2455164e2fbaa6020eba48a736,0.5935714285714285,0.0,0.0,0.41537500000000005,0.0,0.0,0.0,0.0
78c662ecde44429da8ab2521a4a983c9,-0.1606,-0.1606,-0.3212,-0.0803,-0.03922448979591835,-0.1606,0.13080000000000008,-0.1606
78d3cf9592744e0591fc6d003d20e58d,-0.1558571428571426,-1.345,-0.3028571428571425,-0.15305,-1.9214285714285713,-1.345,-2.69,0.13914285714285715
78d968c803724eb5812a988d5156f943,-0.9703999999999999,-0.9703999999999999,-1.9407999999999999,0.07066363636363641,-1.3862857142857141,-0.9703999999999999,-1.9407999999999999,-0.473542857142857
78de990355734b7285eb503c012b4703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78df48f9dc174700bce78abb1a785a44,0.5468857142857143,-0.5124000000000001,-1.0248000000000002,-0.25620000000000004,-0.17628571428571435,-0.5124000000000001,0.0,-0.5124000000000001
78e6f6001f3f41de934361b11b7ed158,0.0,0.19899999999999998,0.0,0.0,0.0,0.0,0.0,0.0
78e971bddb2842208b226249593b424f,0.01684285714285715,-0.0538,-0.1076,-0.0269,-0.07685714285714286,-0.0538,-0.1076,-0.0538
78e99fcc45b04d4084d556c890efd224,-0.1004,-0.1004,-0.2008,-0.0502,-0.14342857142857143,-0.1004,0.0,-0.1004
78e9be059fce46a1b610f74e0e812a4a,-1.0562,-1.0562,0.2187428571428569,-0.15140000000000003,-1.5088571428571431,-1.0562,-1.0728000000000004,-0.31620000000000015
78e9c32f0add49f181bb0312a6c6f954,-0.15562857142857145,-0.17920000000000003,-0.35840000000000005,-0.08960000000000001,-0.25600000000000006,-0.17920000000000003,-0.35840000000000005,-0.17920000000000003
78f65b688ec8419886f12ba1cc3224d8,0.0,0.0,0.0,0.08265,0.33734693877551025,0.0,0.0,0.0
78f6ac1eb6c240368c54284c682e4224,0.5904285714285714,0.0,1.1988571428571428,0.42419230769230765,1.29265306122449,0.0,0.0,0.0
7905b7568f024849b27b7af94969d78a,0.0,0.1402222222222222,0.0,0.0,0.0,0.1262,0.0,0.0
79088aadb4854755b4555ef8a9644519,-0.3958,-0.3958,-0.7916,-0.09895,-0.5654285714285714,-0.3958,-0.7916,-0.3958
7909c2934c6e41eca309e865cb401b00,0.12226666666666666,1.0424,-0.6072,-0.1518,-0.4337142857142857,-0.3036,-0.6072,-0.3036
790b4a1a2c104f9ebbb17375640a6e4f,0.0,0.0,2.938571428571428,0.0,0.49857142857142855,0.4351,0.4692,0.0
790d13770c3d43f981c9080f444f4cbd,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0
7915f1af7f464835b7967dbb625112f0,-0.3218,-0.3218,-0.6436,-0.1609,0.8059999999999999,1.0015333333333334,0.0,0.23620000000000002
791a4a295d1744baa879d9c3be42255e,-0.48340000000000005,-0.48340000000000005,-0.9668000000000001,-0.24170000000000003,0.4698367346938775,-0.48340000000000005,-0.9668000000000001,0.19788571428571416
791c42c7a024458eae95a5540f69df14,0.12571428571428572,-0.18439999999999998,-0.0040000000000000036,-0.0985,-0.2814285714285714,-0.197,-0.394,-0.197
791ffe6d3dc848d2b233129a8096f7ab,-0.6188,-0.6188,-1.2376,-0.3094,-0.022469387755102006,0.2335333333333333,-1.2376,-0.6188
7920c1de943d4acfbb2ab5b623504125,0.0,0.0,0.0,0.0,0.30265306122448976,0.1442,0.32799999999999996,0.0
7924f921b7f04e34aafd37c1b58a4ca9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79258dac19b04f8297d03ffdaf1e80ba,-0.12940000000000002,-0.12940000000000002,-0.25880000000000003,-0.06470000000000001,-0.18485714285714286,-0.036775,-0.25880000000000003,-0.12940000000000002
7926db9d939e49d4a2cd189aab24e4c0,0.0,0.0,0.0,0.0,1.6304081632653062,0.0,2.4202,0.0
793913a9f33c4ae596cfa55ef3bfd901,0.3543142857142856,-0.26520000000000005,-1.1928,0.19546666666666662,0.4837142857142856,0.27509999999999996,-1.1928,-0.5964
7939926d26104fe08b6ebe8f39667dbd,-0.021571428571428575,-0.11599999999999999,-0.23199999999999998,-0.057999999999999996,-0.1657142857142857,-0.11599999999999999,-0.05800000000000001,-0.11599999999999999
793a0463fc47489fa20bc46178315d66,0.0,0.0,0.0,0.0,1.2557142857142858,0.0,0.0,0.0
793a91c8f72d450294f732f60cc2071b,0.0,0.0,0.7574285714285713,0.3005,0.0,0.0,0.0,0.29357142857142854
793cd4827125468498cb9050fad17882,-0.4341428571428573,0.0,-2.5520000000000005,-0.6380000000000001,-1.8228571428571432,-1.2760000000000002,-0.39360000000000034,-1.2760000000000002
79416cb1e6274d2c9263fe3064283073,0.22725714285714288,-0.0316,-0.0632,-0.0158,0.29383673469387755,-0.0316,0.2259111111111111,-0.0316
7941e15cbe26430ba70599b24aba588e,-0.8288,-0.31355000000000005,-1.6576,0.35385,-1.184,-0.8288,0.736,-0.8288
7941f95f04c6481695b764fd8c0ebeb0,-0.297,-0.297,-0.594,-0.1485,1.3695238095238094,-0.297,-0.594,-0.297
794bd333e1c4441eafc03354fe9f5836,-0.2052,-0.2052,-0.24323333333333333,-0.1026,-0.21885714285714286,-0.13297777777777778,-0.4104,0.04365714285714288
794c8bf1fe184162a739c835a168d6c0,-0.6246285714285718,-1.7812000000000001,-3.5624000000000002,-0.8906000000000001,-1.0752207792207795,-1.7812000000000001,-3.5624000000000002,-1.7812000000000001
79501c86985d4ea08eded43b1cbc3a8c,0.0,0.0,0.0,0.0,0.0,0.23233333333333334,0.0,0.574857142857143
79526521cf4e4f45ad218c7ce25409f3,-0.362,0.06000000000000005,-0.724,-0.181,0.25979591836734695,0.1997,-0.724,-0.362
7954b384115343c3acba5b745d8c5a5e,-0.24834285714285712,-0.8692,-1.7384,-0.13894999999999996,-1.2417142857142858,-0.8692,-1.7384,-0.8692
79580f0d57314cce9c8e05312f857c95,-0.031799999999999995,-0.031799999999999995,-0.06359999999999999,-0.015899999999999997,-0.04542857142857142,0.2,-0.06359999999999999,-0.031799999999999995
795b52d3603c466b90ff2186a3281997,0.0,0.0,0.0,0.0,0.0,0.0,2.3204000000000002,0.362
795d12941c3f4b3693d656831f962249,-0.4034000000000001,0.0,-0.8068000000000002,-0.20170000000000005,-0.5762857142857144,-0.4034000000000001,-0.8068000000000002,-0.4034000000000001
79653b5bcdb64f4a8a0f5231e0c5ab1e,-0.2778,-0.2778,-0.5556,0.073025,-0.39685714285714285,0.03879999999999999,1.0028,-0.2778
796cc7c1e8534e78bdff45f9e11494d6,-1.7541999999999998,-1.7541999999999998,-3.5083999999999995,-0.8770999999999999,-2.506,-1.6263666666666665,-3.5083999999999995,-1.7541999999999998
796cfeeb5d7d4c0b8468c20d589b9903,-0.2714,-0.2714,-0.5428,-0.1357,-0.2612857142857143,-0.2714,0.5163999999999999,-0.2714
79776c8e8f81405aa08a16273ee7e1be,-0.33399999999999996,-0.33399999999999996,-0.6679999999999999,-0.16699999999999998,-0.07428571428571422,-0.08549999999999995,-0.6679999999999999,-0.33399999999999996
79790a9f1dba499e93964e8eeb52fe67,1.1050714285714287,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7979224ed8ca46a7be6112db5f498986,-0.026799999999999997,0.0,-0.033885714285714276,-0.00034999999999999756,-0.03828571428571428,-0.026799999999999997,0.0,-0.015299999999999998
797a3cf770b645759d9a188dc53b674d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
797b15c1a31f4de39696400b7f768567,0.0,0.0,0.0,0.0,0.011020408163265308,0.0,0.0,0.0
798033d6679e4a4abb6417400998126c,-0.7108,0.24980000000000002,-1.4216,-0.3554,-0.5058367346938775,-0.7108,-1.4216,-0.7108
7986640ceede4113872bcfa8c2bc69dc,-0.46799999999999997,0.0,-0.9359999999999999,-0.23399999999999999,-0.6685714285714285,0.0673,-0.9359999999999999,0.7865714285714285
798acbe369c3485cad0bc53e23f75d1d,-0.1424,-0.1424,0.034914285714285766,0.05089999999999999,-0.20342857142857143,-0.1424,-0.2848,-0.1424
798bd7ef7d4749f5b4cac3289b35c757,-0.048600000000000004,-0.048600000000000004,-0.09720000000000001,-0.024300000000000002,-0.06942857142857144,-0.048600000000000004,0.027599999999999993,-0.01388571428571429
798d915dfb6a4477adf06802ba29477e,-0.18180000000000002,-0.18180000000000002,-0.36360000000000003,-0.09090000000000001,0.8592653061224489,-0.18180000000000002,0.24639999999999995,-0.18180000000000002
79904d30eb8a4763b5011a010e53fb97,-0.2878,-0.2878,-0.43760000000000004,-0.1439,-0.41114285714285714,-0.2878,-0.5756,-0.08222857142857146
79916dbaccb643f1af5b3c8cf8e729b2,-0.4593999999999999,0.0,-0.9187999999999998,-0.22969999999999996,-0.6562857142857143,-0.007105882352941073,-0.9187999999999998,-0.19539999999999993
7997baebfd55418e82320d095834af8d,-0.2928,-0.2928,-0.5856,-0.1464,-0.41828571428571426,-0.2928,-0.5856,-0.2928
79a0f1ea3c354d6ba8c10bc4f86380b1,-1.0534000000000001,-1.0534000000000001,-2.1068000000000002,-0.5267000000000001,1.3024897959183672,-1.0534000000000001,-0.19120000000000026,0.6158857142857143
79a1b2e7bab8420c98a59530a783155d,0.10291428571428571,-0.1598,-0.3196,-0.0799,-0.2282857142857143,-0.1598,1.4922000000000002,-0.1598
79a375382ffb4a7281ddfb5a0b3ac86d,-0.2012,-0.2012,-0.4024,-0.1006,-0.2874285714285714,0.17750000000000005,-0.4024,0.09579999999999997
79a8bff95b8c40fdb763aef74206c0a3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79a8c6c9f9e34117b8793c583ec16521,-0.05519999999999999,-0.05519999999999999,-0.11039999999999998,-0.027599999999999996,-0.06375510204081632,-0.05519999999999999,-0.11039999999999998,-0.05519999999999999
79a9aee9ab64434999e6b2c134bc799d,-1.212,-0.6512666666666667,-0.9762857142857143,-0.606,-1.7314285714285713,-0.7236999999999999,-2.424,-1.212
79aa711ee90c4297b1c6cb6f7d40421a,-0.1918,-0.1918,-0.3836,-0.0959,-0.16614285714285712,-0.1918,-0.3836,-0.1918
79b174cbc5004c84a5ade3eab1aa409a,-0.29219999999999996,-0.29219999999999996,-0.5843999999999999,-0.14609999999999998,0.5135918367346939,-0.29219999999999996,0.0,-0.04291428571428568
79b2c9f9c4274d91a577d598df60d17f,-0.03373846153846154,-0.1892,-0.3784,-0.0946,-0.2702857142857143,-0.0546,-0.07359999999999997,-0.1892
