person,Avg Daily spending,Highest daily spending,Lowest daily spending,count days no spending,count days spending 0_to_5,count days spending 5_to_10,count days spending 10_to_15,count days spending 15_to_20,count days spending 20_plus,std_daily_spending
97c1300e59de49a499cf33f476be1fb0,0.475,4.78,0.95,24.0,6.0,0.0,0.0,0.0,0.0,1.2009069848272584
97c8db12d9de44febcf5b937fe549be8,6.445333333333334,35.42,13.15,22.0,0.0,0.0,0.0,0.0,6.0,11.620074702511772
97c8fec728ec4ffa9b6442fdbd5e3b27,3.18,20.560000000000002,3.65,21.0,1.0,3.0,3.0,1.0,1.0,5.807511782463147
97d591c65b6841cc8dddd85dafcec754,0.512,5.58,0.73,24.0,5.0,1.0,1.0,0.0,0.0,1.3037939333689412
97d7120a2a154a6d98b053e64b782ecf,5.921666666666668,21.17,11.19,19.0,0.0,0.0,0.0,6.0,1.0,8.166036510991765
97d74521f0a347c1b6a2927ac9c6dc66,3.659666666666667,33.81,15.34,26.0,0.0,0.0,0.0,1.0,3.0,9.855077278282478
97e14b58760146e997cfa6deaddff181,3.5603333333333333,34.44,12.3,25.0,0.0,0.0,0.0,2.0,2.0,8.674058225072853
97eaf64c50114ced8360ab029cf6830d,1.964333333333333,26.02,15.61,27.0,0.0,0.0,0.0,2.0,1.0,6.1706880426367565
97ec3a7c95174bab9b9c8053edd72975,1.1036666666666666,33.11,33.11,29.0,0.0,0.0,0.0,0.0,1.0,6.045031292998682
97ec7fd299d94efdb09450d8482ee28c,1.1736666666666666,6.48,0.27,21.0,5.0,4.0,4.0,0.0,0.0,2.203311744551406
97ee6e7a12fe4064b260fa48bdd0330f,0.4943333333333333,6.23,1.58,26.0,3.0,1.0,1.0,0.0,0.0,1.4403943026568933
980042c1e18f4d0e97f169b1c4db22a2,5.665,30.82,5.11,17.0,0.0,5.0,5.0,2.0,1.0,7.890181480365548
980053d5b9174be1bcc5c78a3b91d388,6.226666666666666,54.32,18.42,24.0,0.0,0.0,0.0,2.0,4.0,13.79301580719283
98013dc9ce0345959cfbba2f87d5b02b,1.9926666666666668,24.98,15.75,27.0,0.0,0.0,0.0,2.0,1.0,6.203013135083866
980510900b1b450fab56e15f4bf4a671,3.216666666666667,24.97,14.79,25.0,0.0,0.0,0.0,2.0,2.0,7.477874644269073
98052fcaec9943b79064c5fdf97370ec,4.2540000000000004,20.3,8.26,21.0,0.0,1.0,1.0,3.0,1.0,6.959038082557298
980699ae26bc4cb79e8b7f98bec85235,2.9066666666666667,20.17,15.29,25.0,0.0,0.0,0.0,4.0,1.0,6.6578697708093895
9807a408d97540b4ab334e87d0fd0f81,3.6993333333333336,29.650000000000002,16.29,25.0,0.0,0.0,0.0,2.0,3.0,8.670648042174493
980a16c52ebe4f13bf23f1d767c34886,0.071,1.75,0.38,28.0,2.0,0.0,0.0,0.0,0.0,0.3246042683553048
981097a0c3a04335a77b9727d29e9bc1,1.9966666666666666,9.72,0.67,17.0,8.0,5.0,5.0,0.0,0.0,2.9322820739007254
981285f3c81d491086cffd54eefbc436,0.6223333333333334,6.140000000000001,0.15,23.0,5.0,2.0,2.0,0.0,0.0,1.6202696313147755
9813870bca3940ddbcb7bb452f3cb4b2,3.2113333333333336,27.07,8.27,24.0,0.0,1.0,1.0,0.0,2.0,7.136165653198155
98176429017542b6a95652cd6cadae28,1.1706666666666665,20.91,1.12,23.0,6.0,0.0,0.0,0.0,1.0,3.8753446417001456
981be70bd44940f7be52e5636ab486a0,3.138333333333333,21.07,9.56,23.0,0.0,2.0,2.0,2.0,1.0,6.0850597613212125
981ed25a47684c6da38aff1ef8aab7b9,4.453666666666667,22.45,3.85,17.0,3.0,4.0,4.0,2.0,1.0,6.412838138336703
9820af405835425998184770498fecd9,0.5166666666666667,7.3,0.47,25.0,4.0,1.0,1.0,0.0,0.0,1.5286715741483505
982afcfac1bf4f2183a1d6ce7cd44e29,0.9443333333333332,15.83,12.5,28.0,0.0,0.0,0.0,1.0,0.0,3.620277835911963
982f2197b2c3414c976128bae1ba834a,1.6363333333333334,28.92,20.17,28.0,0.0,0.0,0.0,0.0,2.0,6.332368126692733
982f55c5b5f742c1a7edcdfce10f067b,1.7876666666666665,15.47,5.5600000000000005,25.0,0.0,2.0,2.0,1.0,0.0,4.360934480157881
98309897d4a3438689554a358f382404,2.4266666666666667,25.45,1.25,24.0,2.0,1.0,1.0,0.0,2.0,6.588342543558614
9831341c3d0840219ce2b4cd6ac0dd54,4.414666666666666,91.1,1.08,18.0,8.0,2.0,2.0,0.0,1.0,16.560307912624076
983220d3eb664ad5b2dcbe70c8428904,0.5496666666666667,6.94,0.13,24.0,5.0,1.0,1.0,0.0,0.0,1.5327313535968563
9843c97aedff4db3962791fdea8c1cf8,4.356,34.15,16.19,24.0,0.0,0.0,0.0,4.0,2.0,9.324724864203954
984ada73b03f4ed49177ff89ff121dd1,1.117,7.48,0.54,19.0,9.0,2.0,2.0,0.0,0.0,2.0691263357039
984ec7ad847d484d93d47a261f759168,1.1173333333333333,13.96,0.61,22.0,6.0,1.0,1.0,0.0,0.0,2.994106778706941
985cee18d3924059afd7b8885a5f0702,1.582,24.01,9.07,27.0,0.0,1.0,1.0,0.0,1.0,5.220806120871003
9861f4f583b54daa9cfa0bb56bb8c90c,5.155333333333334,35.1,3.4,17.0,1.0,6.0,6.0,3.0,1.0,8.013491095660486
98648e9fc28f44d99eac963018d97f1e,3.014333333333333,40.05,12.49,26.0,0.0,0.0,0.0,2.0,1.0,8.720810893700092
986856bfc2d14662be276f396431cf47,0.015333333333333332,0.41,0.05,28.0,2.0,0.0,0.0,0.0,0.0,0.07509687230427814
986d627671cc4bcf933079194b5f4f77,6.227333333333333,27.61,12.58,20.0,0.0,0.0,0.0,2.0,4.0,9.529029307344471
986e41e705c24520ac37983e359180f0,4.748,38.25,9.26,23.0,0.0,1.0,1.0,0.0,4.0,9.886780934226234
986ed6f6ef6a4a4eb34b41f06507e88a,2.629666666666666,19.67,7.28,24.0,0.0,2.0,2.0,2.0,0.0,5.695764599052185
9871954394374da0b9ba43f7b591bb98,5.366,19.93,2.22,15.0,2.0,6.0,6.0,4.0,0.0,6.689835109560134
987b30b5cc6e454c8b6cdd6d2e90950d,0.4216666666666667,7.82,0.63,25.0,4.0,1.0,1.0,0.0,0.0,1.4830143658088422
9882b2fa3d074434910a111fbd937f16,10.604333333333333,39.21,10.41,17.0,0.0,0.0,0.0,3.0,8.0,13.845385807586567
9885e229fb8541afb0fb5d4d25eef01f,0.6196666666666666,6.27,0.63,25.0,3.0,2.0,2.0,0.0,0.0,1.6500647496873933
988bb20673b4417d9426fd9b70ec6ac3,4.707666666666666,22.78,3.67,20.0,1.0,0.0,0.0,3.0,1.0,7.391276630588592
988cc778d73f461f9b7ef0c66f6b98ba,0.9266666666666666,12.36,1.18,22.0,7.0,0.0,0.0,0.0,0.0,2.4165640089174976
9893136dc7e4493c834bf29d2c90b4b5,0.24733333333333332,2.54,0.46,25.0,5.0,0.0,0.0,0.0,0.0,0.6366991025016737
9893d7208428455a98dc1a402148b3c8,19.85966666666667,514.59,11.88,25.0,0.0,0.0,0.0,0.0,4.0,93.72122320582145
9894250fd5b34abda073bb1c71f19f0d,1.1643333333333332,18.71,16.22,28.0,0.0,0.0,0.0,2.0,0.0,4.443058657038533
9895c026669a4010af96aceb0eb52c5e,0.7420000000000001,22.26,22.26,29.0,0.0,0.0,0.0,0.0,1.0,4.064101376688333
989c1a0aab464aefbeff92261b090784,5.2316666666666665,37.55,15.49,23.0,0.0,0.0,0.0,5.0,2.0,10.68983148260237
989cad8f2a0a431585d1f836add201f6,2.6086666666666667,12.02,1.2,15.0,8.0,5.0,5.0,0.0,0.0,3.603632968923534
989e038d4f24452a9749187962f9aa1a,0.08133333333333333,0.88,0.07,26.0,4.0,0.0,0.0,0.0,0.0,0.2418995706876111
989e7b86a4f54af1b550970806313851,1.3733333333333333,13.89,0.67,21.0,6.0,2.0,2.0,0.0,0.0,3.2095507617038903
989f334a4cff440786166cb2d46cbfa6,7.845333333333333,68.87,19.45,24.0,0.0,0.0,0.0,2.0,4.0,18.17638857444447
98a0906086e94e4cab5e8b6347a1f5ee,0.10066666666666667,2.19,0.8300000000000001,28.0,2.0,0.0,0.0,0.0,0.0,0.42267565892026265
98a12d1ecd934b9c89ac289213f4cd81,9.032333333333332,34.96,13.96,19.0,0.0,0.0,0.0,2.0,8.0,12.866890598670716
98acc5bdb36144b88c2ff68e0ec95d54,0.269,4.96,0.06,26.0,4.0,0.0,0.0,0.0,0.0,0.9664522750762192
98aeea48f03b4f9c86d90c6a81fb2672,0.228,4.37,0.05,26.0,4.0,0.0,0.0,0.0,0.0,0.8833962675477193
98b25c8567dd41a0bf9a08de619c06d6,3.7753333333333337,22.4,5.96,21.0,0.0,3.0,3.0,2.0,1.0,6.526629131189542
98b2efb5c5ec429da4c245755f905f8d,9.822333333333335,44.82,9.47,18.0,0.0,1.0,1.0,1.0,8.0,13.71214480150612
98b40e9108fa47cc9212edb544252f3b,7.185333333333333,44.63,12.53,22.0,0.0,0.0,0.0,0.0,7.0,12.985338080214595
98b42c921d7c4b51b74959396f40b05a,0.2073333333333333,4.02,0.1,27.0,3.0,0.0,0.0,0.0,0.0,0.8155976583033357
98b81a8ffdd14bb986d80673491171a7,4.558333333333334,29.03,4.85,21.0,2.0,1.0,1.0,2.0,2.0,8.511659785191755
98ba686b0d9943279f4ef1ee9480eaff,3.451666666666666,25.240000000000002,3.82,20.0,2.0,4.0,4.0,1.0,1.0,6.244239874411889
98bc341c0a12404bb55dcd592cc84bd0,0.7586666666666666,7.41,1.81,25.0,2.0,3.0,3.0,0.0,0.0,1.9511866121420314
98c1b918a5ed47758c74bf3450b3dc2a,4.906666666666667,25.65,8.32,21.0,0.0,2.0,2.0,1.0,3.0,8.300254808441574
98ca9e631e8642098811723c5356e663,0.34700000000000003,3.78,3.14,27.0,3.0,0.0,0.0,0.0,0.0,1.0621356170308562
98cd432801084dc4934d10bd3420133e,2.737,34.01,23.22,27.0,0.0,0.0,0.0,0.0,3.0,8.489603845190649
98d67b97a0f042ad89c3b4db85b4df27,5.845666666666667,37.8,21.94,24.0,0.0,0.0,0.0,0.0,6.0,12.105035054809257
98d7c07f21064a5bad8c1ac3262939ca,4.254333333333334,33.52,17.27,25.0,0.0,0.0,0.0,2.0,3.0,10.073225926916992
98d80971baf94fd0ae06df25bb48bf14,5.162,27.75,12.66,22.0,0.0,0.0,0.0,1.0,4.0,9.163105331182482
98da26ac30d94be693bc1c0050b73aae,3.9263333333333335,23.71,16.26,24.0,0.0,0.0,0.0,3.0,3.0,8.1067147490823
98da9b1c61c447bb806a7d259a715472,7.0840000000000005,55.21,20.02,23.0,0.0,0.0,0.0,0.0,7.0,14.322232921652578
98df356ed5864c12a227be4fff503e42,0.3536666666666667,4.59,0.52,24.0,6.0,0.0,0.0,0.0,0.0,0.9842605603064225
98e2c9e8ee564e5caa384f0829fbcac8,1.9076666666666668,23.02,15.94,27.0,0.0,0.0,0.0,2.0,1.0,5.897460402190276
98e39d45023d4ecabec274f5678d8e61,2.7220000000000004,23.04,2.67,22.0,1.0,3.0,3.0,0.0,1.0,5.521854011483636
98e61b34c4374acaa50d5012b480f234,1.7383333333333333,20.16,12.12,27.0,0.0,0.0,0.0,1.0,1.0,5.437680846510371
98fa1cabd1ae43cf9a8edd3b3332eeae,5.521,35.85,20.41,24.0,0.0,0.0,0.0,0.0,6.0,11.507590403579357
990080173c3f4871bb8634a9b50e118a,1.5286666666666666,17.84,12.44,27.0,0.0,0.0,0.0,2.0,0.0,4.7184558647004895
990ac03c08fd4746997436c1a9d2fe97,0.644,6.54,1.83,25.0,4.0,1.0,1.0,0.0,0.0,1.6312732492728201
990b543afdc242edab401939688ddfc2,0.37266666666666665,4.41,0.62,25.0,5.0,0.0,0.0,0.0,0.0,0.9931105204090462
991092556dfe4af39a5e446fd2746ac0,0.6153333333333333,7.48,2.04,26.0,2.0,2.0,2.0,0.0,0.0,1.81953903471472
991321fedc8e4c46abd2a17137af756d,7.018,144.98,1.33,17.0,7.0,4.0,4.0,1.0,1.0,26.317758577654825
991386e4c20041428093919ed3c8f2ba,0.5976666666666667,9.4,1.21,25.0,4.0,1.0,1.0,0.0,0.0,1.8418126066896492
99148a450059428180ed37cb9ab01f62,3.7483333333333335,17.87,4.16,18.0,3.0,3.0,3.0,1.0,0.0,5.339795348870226
991d346a4fbf477492216394f803cf70,3.739,44.89,17.95,26.0,0.0,0.0,0.0,1.0,3.0,10.396766523199945
991e1092ad554373aed297ac057ed7dd,5.291,25.970000000000002,5.24,17.0,0.0,7.0,7.0,2.0,2.0,7.422603572406615
992561164e1a4722b9275fdde49463a0,0.5753333333333334,6.28,0.91,24.0,5.0,1.0,1.0,0.0,0.0,1.451588270050129
9928fa3cadd940878121fdfb8f179f70,0.9183333333333334,16.48,0.67,26.0,2.0,1.0,1.0,1.0,0.0,3.225528647752375
99297ea01107436fa8c2e2bc86f55d89,3.3193333333333337,25.94,5.64,22.0,0.0,5.0,5.0,1.0,2.0,6.820216364923317
992aed77ecda4f5180d5da87adaff710,3.492,30.62,11.42,24.0,0.0,0.0,0.0,2.0,1.0,7.681404954106086
992eebab42594edc966b71493316cdd0,0.732,13.57,2.02,27.0,1.0,1.0,1.0,0.0,0.0,2.7083999602768394
99300e5d57214184a8f6486039b9eae8,0.10766666666666666,1.46,0.05,26.0,4.0,0.0,0.0,0.0,0.0,0.35241710527719006
993235c327bd4f268b71cc1dcd90cb4a,0.9676666666666667,11.32,0.47,21.0,7.0,1.0,1.0,0.0,0.0,2.319865756124001
993a163545cd402b88c2355011fdddae,0.03966666666666666,0.8,0.39,28.0,2.0,0.0,0.0,0.0,0.0,0.16026881154492592
993cd91b565c490c8be6373f876f1d09,0.21233333333333335,1.87,0.44,24.0,6.0,0.0,0.0,0.0,0.0,0.4906623484942421
993f1b479403428d9a7af63109cd7d94,9.211666666666668,213.89000000000001,5.29,23.0,0.0,2.0,2.0,0.0,1.0,38.91950951983296
994b498441cf46ed808f912cd4458ec0,4.144666666666667,39.45,14.78,25.0,0.0,0.0,0.0,0.0,4.0,10.09852318780883
994b6ef7a8ca46e3b379518399f6ec93,1.892,20.54,10.56,26.0,0.0,0.0,0.0,0.0,1.0,5.107402605954453
994f18989ec64fcb9f9087bfab2bf78b,0.269,6.43,0.79,27.0,2.0,1.0,1.0,0.0,0.0,1.1820594243770575
99512d6652584d91bbe36be81a88edd4,3.476,34.91,17.9,26.0,0.0,0.0,0.0,1.0,3.0,9.288137261749712
9951d311bcc244318409b7ebbcdc1d12,1.6553333333333333,33.29,16.37,28.0,0.0,0.0,0.0,1.0,1.0,6.67986461422444
99529ff084d04e7c96ddfb73cc28777b,3.646333333333333,19.59,4.14,20.0,2.0,3.0,3.0,2.0,0.0,6.033983920596988
99589ef8a7824f78adef69de2275c8fa,2.8209999999999997,26.08,18.84,26.0,0.0,0.0,0.0,2.0,2.0,7.392969796623893
99663aba00a64b92b356bad69bc86b55,0.5143333333333333,6.74,0.09,25.0,3.0,2.0,2.0,0.0,0.0,1.6110602277603603
996c11a0ef9d474396e889fc9215f835,3.586,21.39,7.51,22.0,0.0,3.0,3.0,1.0,2.0,6.673002529493054
996fb8e62375461f8f6ca0cf7d2eeaa3,2.421666666666667,13.29,5.02,22.0,0.0,4.0,4.0,0.0,0.0,4.382147232558041
99767a37b09740f0935d28d9d6b1f494,0.7196666666666667,8.49,2.21,26.0,2.0,2.0,2.0,0.0,0.0,2.1078105707816466
9977ab34735945638ac018d617c90cc6,3.6686666666666667,17.66,8.56,22.0,0.0,1.0,1.0,4.0,0.0,6.424264741685571
99786650f058428b92ae0c52f1fcb9f0,3.2376666666666667,88.33,0.93,25.0,4.0,0.0,0.0,0.0,1.0,16.09670381407824
997938e130bc4607a3649456a13d26a2,5.536666666666666,48.8,12.27,24.0,0.0,0.0,0.0,1.0,4.0,12.612671606660946
9985000483384e9abb6348b107ae7e46,8.214666666666668,58.39,21.43,23.0,0.0,0.0,0.0,0.0,7.0,16.14213563901957
998c265dbf8445e892162a8753207c2a,8.924000000000001,48.21000000000001,7.09,16.0,0.0,3.0,3.0,2.0,5.0,12.499953268878164
998ea4ad4888418ea48370ff40ac713b,7.599666666666667,43.24,13.96,22.0,0.0,0.0,0.0,1.0,6.0,13.700985487669614
9990c2cbd54c43589f79191b730612a9,0.286,4.21,0.63,27.0,3.0,0.0,0.0,0.0,0.0,1.0112252724908226
9990ee23425a462db0ec15a9b327d35d,5.763999999999999,29.130000000000003,8.88,19.0,0.0,1.0,1.0,1.0,3.0,8.516620100194354
999338157fd54f639b089cef0038e06a,0.0016666666666666668,0.05,0.05,29.0,1.0,0.0,0.0,0.0,0.0,0.00912870929175277
9994b51cc1ba43ef969f4a798434ba97,7.999,29.97,16.67,20.0,0.0,0.0,0.0,2.0,8.0,11.76995102969334
99950b4620c247f3b138576e96e82c9d,1.3623333333333334,24.12,16.75,28.0,0.0,0.0,0.0,1.0,1.0,5.27406908493278
99991bf10a0f4523b5facba836769ae9,3.8356666666666666,38.03,2.51,20.0,2.0,4.0,4.0,1.0,1.0,7.98065967515059
999ba07136d944758f7d1b6620563e1c,1.8180000000000003,23.73,12.06,27.0,0.0,0.0,0.0,1.0,1.0,5.756451493159952
99a0115e5cfa468aa139f2be4e5437c2,6.350999999999999,39.11,13.72,21.0,0.0,0.0,0.0,4.0,3.0,10.770078074189525
99a2fe3feea44fa6ae08c09f6f39cbeb,4.5343333333333335,23.1,11.47,22.0,0.0,0.0,0.0,5.0,1.0,7.8733591320978435
99aa41a074f247aea838f630c7acaf76,0.7093333333333334,7.25,1.43,23.0,6.0,1.0,1.0,0.0,0.0,1.6356016152101838
99b18b650c2745489bf81a306852a7c5,0.9209999999999999,27.63,27.63,29.0,0.0,0.0,0.0,0.0,1.0,5.04452475462258
99b4441ad4854f8bacafdf641eeadc7f,0.635,5.22,2.24,25.0,4.0,1.0,1.0,0.0,0.0,1.5115298256379541
99b4693c57f146fb81a2b44d6b7539a8,0.4756666666666666,6.04,0.05,25.0,4.0,1.0,1.0,0.0,0.0,1.429078997679693
99baac12030a4aa6acfc7f8c5453567d,1.7369999999999999,33.94,18.17,28.0,0.0,0.0,0.0,1.0,1.0,6.92710177242382
99bab80d141440859b6e09bf4fd9bda9,0.6669999999999999,10.49,1.94,26.0,3.0,0.0,0.0,0.0,0.0,2.1106334234716986
99c3a74676344e3b8689d34aa78e9113,7.7793333333333345,35.18,11.2,19.0,0.0,0.0,0.0,3.0,7.0,11.003506943582636
99c92d10054843c6af13efc3b4ecfef5,4.384,47.56,11.28,24.0,0.0,0.0,0.0,4.0,1.0,10.403201960669742
99cae7986957410cb23cebba9054c97b,0.339,4.01,1.33,26.0,4.0,0.0,0.0,0.0,0.0,0.9490516137266937
99cb2a9c95ef4f14999129b4dd56472e,0.44033333333333335,4.72,0.79,25.0,5.0,0.0,0.0,0.0,0.0,1.1490370281039783
99cbd67a0475439eb62b01c777f4c5f4,0.142,1.86,0.18,26.0,4.0,0.0,0.0,0.0,0.0,0.43036792599372226
99cc71b6809a4570b947e65e102f55e4,0.41000000000000003,4.04,0.21,20.0,10.0,0.0,0.0,0.0,0.0,0.8854377448471462
99d0d659823e4fe5a2b9837140fbcc64,3.9113333333333333,17.07,3.02,18.0,2.0,5.0,5.0,2.0,0.0,5.471711409342276
99d795545dbb4837b7ed00644ffbd367,2.7876666666666665,23.64,6.17,24.0,0.0,2.0,2.0,1.0,1.0,6.265484918533266
99da812a6cf9401ea5df979119e4f507,0.43033333333333335,3.5700000000000003,0.8200000000000001,24.0,6.0,0.0,0.0,0.0,0.0,0.9721092720376702
99e14ce9b74e4742abe3394dc3a81d75,3.9106666666666663,28.5,14.9,25.0,0.0,0.0,0.0,0.0,4.0,9.12237640444461
99e999cb959542e598d7dd2fd54b8611,8.080666666666666,49.08,22.7,23.0,0.0,0.0,0.0,0.0,7.0,15.677630656081478
99e9a1916821461ebd5d5048dc2dff7d,9.680666666666667,40.03,7.46,16.0,0.0,1.0,1.0,5.0,6.0,11.820294334783696
99f82310db3242c593d47b848ce581bb,6.113,25.369999999999997,11.86,20.0,0.0,0.0,0.0,4.0,4.0,9.184746781935575
99f8f1204cd343ef96f813b7cdfe53e9,5.090000000000001,37.6,2.14,18.0,3.0,3.0,3.0,1.0,2.0,9.034983731832767
99f9b5eb9a084c899c45bad9d61b4d1b,3.83,24.93,4.08,18.0,4.0,5.0,5.0,0.0,2.0,6.493154485488065
99fb553d386345e38f9ab0e29fa1bf49,5.899666666666667,28.02,6.09,19.0,0.0,2.0,2.0,5.0,3.0,8.728257511978109
99fb9aaaaa674acab1f28b93031c27a7,5.189666666666667,32.3,9.75,22.0,0.0,1.0,1.0,3.0,3.0,9.440368375093804
99ffa82129904cd6adabcdfe02072904,0.893,26.79,26.79,29.0,0.0,0.0,0.0,0.0,1.0,4.891162438521134
9a016ced390440d9962499459afce371,1.6536666666666666,19.24,8.35,26.0,0.0,2.0,2.0,1.0,0.0,4.598751317277433
9a0905e16caf4cedb73580ec1b26b74f,0.6716666666666666,5.93,1.2,25.0,3.0,2.0,2.0,0.0,0.0,1.6700796663494897
9a0b723307124e66a9a59c5b18122527,0.781,7.34,1.75,23.0,5.0,2.0,2.0,0.0,0.0,1.7309880574898298
9a0e465c898540a9b6221a6ddca88f60,5.787999999999999,123.11999999999999,0.23,18.0,6.0,3.0,3.0,0.0,1.0,22.38067445287378
9a0f56740b7a46e8b03138e0fee212e8,0.169,2.76,0.25,25.0,5.0,0.0,0.0,0.0,0.0,0.542251691146947
9a138d2b107142d795f46b7600fd3dff,1.4653333333333334,15.78,14.08,27.0,0.0,0.0,0.0,1.0,0.0,4.478487840034105
9a16df07c9f34c37ad8fe4f3f59b8c94,4.731,45.84,8.91,23.0,0.0,1.0,1.0,1.0,2.0,10.62006602680949
9a1ebc47359348d9b57f353d445dc482,2.9650000000000003,18.98,2.66,21.0,1.0,4.0,4.0,1.0,0.0,5.265975856775071
9a2c1fcc65814401a845b9b82de26d97,0.3713333333333333,4.07,0.18,25.0,5.0,0.0,0.0,0.0,0.0,0.9993954494432202
9a30ad4712a341e5be025cf0f96d7ee3,3.3126666666666664,38.769999999999996,5.42,24.0,0.0,2.0,2.0,1.0,2.0,8.544383488315718
9a30e5e95d734323908769529d201f65,1.604,18.02,13.74,27.0,0.0,0.0,0.0,2.0,0.0,4.926960033571795
9a3492fc3fea4ed4b156f0bc0db8fc52,11.150666666666668,74.95,12.26,19.0,0.0,0.0,0.0,1.0,9.0,18.99562071733329
9a35aada6b3447899a6a8eb4bc31aed9,1.5199999999999998,8.79,2.33,22.0,4.0,4.0,4.0,0.0,0.0,2.822781704582226
9a377b76528d4c5c805872b6149fd566,1.747666666666667,22.39,7.34,26.0,0.0,2.0,2.0,0.0,1.0,5.05417661586611
9a38b65ab2574937be1103ccab8d4e01,0.38266666666666677,3.9899999999999998,0.48,24.0,6.0,0.0,0.0,0.0,0.0,0.9703534135182071
9a3ae3cd8ae84a59bd4ffb201c04977e,5.516666666666667,40.82,10.97,23.0,0.0,0.0,0.0,2.0,4.0,10.990150553809638
9a3d4c98199149e894023860eaeac542,2.8646666666666665,36.29,19.3,27.0,0.0,0.0,0.0,1.0,2.0,9.029429177105705
9a3f45cf29ef428b932492c7a5d6ac52,3.548,20.19,14.25,24.0,0.0,0.0,0.0,4.0,1.0,7.271667929901547
9a3fdbdde97f48748fedea07119e148d,3.4100000000000006,19.64,6.34,21.0,0.0,6.0,6.0,2.0,0.0,5.864899681653735
9a4139ff6d45459c9ea4212bb2ce3084,6.515333333333333,46.18,12.17,22.0,0.0,0.0,0.0,3.0,4.0,12.314531291102405
9a457da3a65041a8bae46501d29c2c5a,6.8853333333333335,37.53,11.03,20.0,0.0,0.0,0.0,1.0,5.0,11.242166232946182
9a47a77eb8fc43dc8c65ddfdee1123ee,2.760333333333334,16.17,2.32,21.0,1.0,5.0,5.0,2.0,0.0,4.924388625335468
9a486e1f8a8941db9af401ad52af2ac9,5.6530000000000005,29.369999999999997,7.06,20.0,0.0,2.0,2.0,2.0,3.0,9.149058798398428
9a4ab5027e7a480dbaddecb9c06e8f2d,0.24799999999999997,3.26,1.63,27.0,3.0,0.0,0.0,0.0,0.0,0.7865656471276756
9a4d52645ef04c3f8b171b7886dde619,1.2576666666666667,23.23,2.53,26.0,2.0,1.0,1.0,0.0,1.0,4.52250669226804
9a4f8b9976034a48a6599c41635a9386,1.8773333333333335,23.69,11.51,27.0,0.0,0.0,0.0,0.0,2.0,5.9712506247007004
9a51d710fdda4b4ebba9550dcd15353c,2.8460000000000005,55.150000000000006,1.3,21.0,7.0,1.0,1.0,0.0,1.0,10.073501120642527
9a57286ccc1b411fbed27247503dc1a5,0.7873333333333332,6.03,0.38,24.0,2.0,4.0,4.0,0.0,0.0,1.8974119094237256
9a5c134ced1742ec9307fc3b9e0e5325,6.349333333333333,42.56,6.32,22.0,0.0,1.0,1.0,0.0,6.0,12.000708867951648
9a6404d508484803818c88d6393ba26b,6.500666666666666,31.34,19.41,22.0,0.0,0.0,0.0,1.0,7.0,11.147372949630821
9a65bf68670342fa9d7c5310d09f6cf2,1.3086666666666666,10.12,3.14,25.0,1.0,3.0,3.0,0.0,0.0,3.182311817805906
9a664345a62e4819a06e763c7de4a98b,2.073666666666667,22.56,19.28,27.0,0.0,0.0,0.0,1.0,2.0,6.3425386429080275
9a674564f21d4478bed54a86b25fceb0,1.2623333333333335,7.32,0.64,18.0,9.0,3.0,3.0,0.0,0.0,2.050388833323107
9a6c9d73cc284fa98a1330a5a0bde1b3,3.1510000000000002,15.51,9.82,22.0,0.0,1.0,1.0,1.0,0.0,5.39238502027596
9a6e41f3f689410bab74f638363ef95a,1.0136666666666665,20.15,10.26,28.0,0.0,0.0,0.0,0.0,1.0,4.070349034710392
9a71e5d79fdf40c8b316ea7cf615bc21,5.194333333333335,22.25,4.75,17.0,1.0,4.0,4.0,0.0,3.0,7.212745272627899
9a76495a02e9445db40943cc3f1d62d2,1.5996666666666666,12.44,5.77,24.0,0.0,5.0,5.0,0.0,0.0,3.408504053842018
9a771d17217c4cce87c1abeca24b70bb,3.3676666666666666,22.36,6.42,22.0,0.0,4.0,4.0,2.0,1.0,6.326069043270859
9a800ada591146829cb314bbba5e0467,0.21866666666666665,3.88,0.41,26.0,4.0,0.0,0.0,0.0,0.0,0.7512873243161772
9a800b4c6a5141c58da7c46d88bdaa91,6.278666666666667,51.809999999999995,19.13,24.0,0.0,0.0,0.0,1.0,5.0,13.605071502006618
9a84c544ff7a4887bc047cc06d8c388c,1.076,8.62,1.03,21.0,7.0,2.0,2.0,0.0,0.0,2.147570560038675
9a88783ce0a54304be646cc6226fb3ab,0.16299999999999998,2.32,1.14,27.0,3.0,0.0,0.0,0.0,0.0,0.5229172150475669
9a8a361aed934601999cd5500be11805,0.956,7.23,0.49,20.0,8.0,2.0,2.0,0.0,0.0,1.851283990584131
9a8bc17fd045424896a4884cd634aa9b,2.978666666666667,21.37,15.52,25.0,0.0,0.0,0.0,4.0,1.0,6.83246849587515
9a909a237a0b42548e3de9a7ab700d60,4.085999999999999,40.79,8.87,24.0,0.0,2.0,2.0,0.0,2.0,10.43675355786397
9a90ae5677bb493b838b59d875fdf0f4,5.175,29.52,21.85,24.0,0.0,0.0,0.0,0.0,6.0,10.607795360667224
9a98ee297491498b97ada808e2e7f3c1,0.18833333333333335,3.09,0.26,24.0,6.0,0.0,0.0,0.0,0.0,0.5958076716602392
9a9a6f44405f49fdb0c3fa45109767d5,1.4946666666666668,10.16,0.08,18.0,10.0,1.0,1.0,0.0,0.0,2.5563642465266057
